Ad,name,anothername,parentPac,level,pac,dpac
120110006000,华明街道,华明,120110000000,5,120110006000,120110006000
120110007000,金钟街道,金钟,120110000000,5,120110007000,120110007000
120110008000,军粮城街道,军粮城,120110000000,5,120110008000,120110008000
120110009000,金桥街道,金桥,120110000000,5,120110009000,120110009000
120110010000,华新街道,华新,120110000000,5,120110010000,120110010000
120110011000,东丽湖街道,东丽湖,120110000000,5,120110011000,120110011000
120110400000,天津经济技术开发区西区,天津经开区西区,120110000000,5,120110400000,120110400000
120110401000,天津航空物流区,天津航空物流区,120110000000,5,120110401000,120110401000
120110402000,天津空港经济区,天津空港经济区,120110000000,5,120110402000,120110402000
120110403000,东丽区经济技术开发区,东丽区经开区,120110000000,5,120110403000,120110403000
120110405000,综合保税区,保税区,120110000000,5,120110405000,120110405000
120110406000,航空新城,航空新城,120110000000,5,120110406000,120110406000
120110407000,服务滨海新区建设管理委员会,滨海新区管委会,120110000000,5,120110407000,120110407000
120110408000,华明高新技术产业区服务中心,华明高新区服务中心,120110000000,5,120110408000,120110408000
120111001000,西营门街道,西营门,120111000000,5,120111001000,120111001000
120111002000,李七庄街道,李七庄,120111000000,5,120111002000,120111002000
120111003000,赤龙南街道,赤龙南,120111000000,5,120111003000,120111003000
120111004000,赤龙北街道,赤龙北,120111000000,5,120111004000,120111004000
120111005000,津门湖街道,津门湖,120111000000,5,120111005000,120111005000
120111100000,中北镇,中北,120111000000,5,120111100000,120111100000
120111101000,杨柳青镇,杨柳青,120111000000,5,120111101000,120111101000
120111102000,辛口镇,辛口,120111000000,5,120111102000,120111102000
120111103000,张家窝镇,张家窝,120111000000,5,120111103000,120111103000
120111104000,精武镇,精武,120111000000,5,120111104000,120111104000
120111105000,大寺镇,大寺,120111000000,5,120111105000,120111105000
120111106000,王稳庄镇,王稳庄,120111000000,5,120111106000,120111106000
120111400000,天津经济技术开发区微电子小区,天津经开区微电子小区,120111000000,5,120111400000,120111400000
120111401000,新技术产业园区,新技术产业园区,120111000000,5,120111401000,120111401000
120111450000,西青区开发区,西青区开发区,120111000000,5,120111450000,120111450000
120112001000,双新街道,双新,120112000000,5,120112001000,120112001000
120112002000,双林街道,双林,120112000000,5,120112002000,120112002000
120112003000,海棠街道,海棠,120112000000,5,120112003000,120112003000
120112100000,咸水沽镇,咸水沽,120112000000,5,120112100000,120112100000
120112101000,葛沽镇,葛沽,120112000000,5,120112101000,120112101000
120112102000,小站镇,小站,120112000000,5,120112102000,120112102000
120112103000,双港镇,双港,120112000000,5,120112103000,120112103000
120112104000,辛庄镇,辛庄,120112000000,5,120112104000,120112104000
120112106000,双桥河镇,双桥河,120112000000,5,120112106000,120112106000
120112107000,八里台镇,八里台,120112000000,5,120112107000,120112107000
120112108000,北闸口镇,北闸口,120112000000,5,120112108000,120112108000
120112403000,长青办事处,长青,120112000000,5,120112403000,120112403000
120112404000,津南开发区东区,津南开发区东区,120112000000,5,120112404000,120112404000
120112405000,津南开发区西区,津南开发区西区,120112000000,5,120112405000,120112405000
120112501000,津南国家农业园区,津南农业园区,120112000000,5,120112501000,120112501000
120113001000,果园新村街道,果园新村,120113000000,5,120113001000,120113001000
120113002000,集贤里街道,集贤里,120113000000,5,120113002000,120113002000
120113003000,普东街道,普东,120113000000,5,120113003000,120113003000
120113004000,瑞景街道,瑞景,120113000000,5,120113004000,120113004000
120113005000,佳荣里街道,佳荣里,120113000000,5,120113005000,120113005000
120113006000,青源街道,青源,120113000000,5,120113006000,120113006000
120113007000,广源街道,广源,120113000000,5,120113007000,120113007000
120113008000,双环邨街道,双环邨,120113000000,5,120113008000,120113008000
120113100000,天穆镇,天穆,120113000000,5,120113100000,120113100000
120113101000,北仓镇,北仓,120113000000,5,120113101000,120113101000
120113102000,双街镇,双街,120113000000,5,120113102000,120113102000
120113103000,双口镇,双口,120113000000,5,120113103000,120113103000
120113104000,青光镇,青光,120113000000,5,120113104000,120113104000
120113106000,宜兴埠镇,宜兴埠,120113000000,5,120113106000,120113106000
120113107000,小淀镇,小淀,120113000000,5,120113107000,120113107000
120113108000,大张庄镇,大张庄,120113000000,5,120113108000,120113108000
120113111000,西堤头镇,西堤头,120113000000,5,120113111000,120113111000
120113400000,科技园区北区,科技园区北区,120113000000,5,120113400000,120113400000
120113401000,科技园区南区,科技园区南区,120113000000,5,120113401000,120113401000
120113402000,天津医药医疗器械工业园,天津医药医疗器械工业园,120113000000,5,120113402000,120113402000
120113403000,天津陆路港物流装备产业园,天津物流装备产业园,120113000000,5,120113403000,120113403000
120113404000,天津风电产业园,天津风电产业园,120113000000,5,120113404000,120113404000
120113500000,红旗农场,红旗农场,120113000000,5,120113500000,120113500000
120113501000,曙光农场,曙光农场,120113000000,5,120113501000,120113501000
120114001000,杨村街道,杨村,120114000000,5,120114001000,120114001000
120114002000,下朱庄街道,下朱庄,120114000000,5,120114002000,120114002000
120114003000,东蒲洼街道,东蒲洼,120114000000,5,120114003000,120114003000
120114004000,黄庄街道,黄庄,120114000000,5,120114004000,120114004000
120114005000,徐官屯街道,徐官屯,120114000000,5,120114005000,120114005000
120114006000,运河西街道,运河西,120114000000,5,120114006000,120114006000
120114101000,梅厂镇,梅厂,120114000000,5,120114101000,120114101000
120114102000,大碱厂镇,大碱厂,120114000000,5,120114102000,120114102000
120114103000,崔黄口镇,崔黄口,120114000000,5,120114103000,120114103000
120114104000,大良镇,大良,120114000000,5,120114104000,120114104000
120114105000,下伍旗镇,下伍旗,120114000000,5,120114105000,120114105000
120114106000,南蔡村镇,南蔡村,120114000000,5,120114106000,120114106000
120114107000,大孟庄镇,大孟庄,120114000000,5,120114107000,120114107000
120114108000,泗村店镇,泗村店,120114000000,5,120114108000,120114108000
120114109000,河西务镇,河西务,120114000000,5,120114109000,120114109000
120114110000,城关镇,城关,120114000000,5,120114110000,120114110000
120114111000,东马圈镇,东马圈,120114000000,5,120114111000,120114111000
120114112000,黄花店镇,黄花店,120114000000,5,120114112000,120114112000
120114113000,石各庄镇,石各庄,120114000000,5,120114113000,120114113000
120114114000,王庆坨镇,王庆坨,120114000000,5,120114114000,120114114000
120114115000,汊沽港镇,汊沽港,120114000000,5,120114115000,120114115000
120114116000,河北屯镇,河北屯,120114000000,5,120114116000,120114116000
120114117000,上马台镇,上马台,120114000000,5,120114117000,120114117000
120114118000,大王古庄镇,大王古庄,120114000000,5,120114118000,120114118000
120114119000,陈咀镇,陈咀,120114000000,5,120114119000,120114119000
120114120000,豆张庄镇,豆张庄,120114000000,5,120114120000,120114120000
120114121000,曹子里镇,曹子里,120114000000,5,120114121000,120114121000
120114122000,大黄堡镇,大黄堡,120114000000,5,120114122000,120114122000
120114123000,高村镇,高村,120114000000,5,120114123000,120114123000
120114124000,白古屯镇,白古屯,120114000000,5,120114124000,120114124000
120114400000,天津经济技术开发区逸仙科学工业园,天津经开区逸仙工业园,120114000000,5,120114400000,120114400000
120114401000,武清经济技术开发区,武清经开区,120114000000,5,120114401000,120114401000
120114403000,天津京滨工业园,天津京滨园,120114000000,5,120114403000,120114403000
120114404000,天津京津电子商务产业园,天津京津电商产业园,120114000000,5,120114404000,120114404000
120114405000,天津武清汽车产业园,天津武清汽车产业园,120114000000,5,120114405000,120114405000
120114406000,天津京津科技谷,天津京津科技谷,120114000000,5,120114406000,120114406000
120114407000,京津高村科技创新园,京津高村科创园,120114000000,5,120114407000,120114407000
120115001000,海滨街道,海滨,120115000000,5,120115001000,120115001000
120115002000,宝平街道,宝平,120115000000,5,120115002000,120115002000
120115003000,钰华街道,钰华,120115000000,5,120115003000,120115003000
120115006000,周良街道,周良,120115000000,5,120115006000,120115006000
120115007000,潮阳街道,潮阳,120115000000,5,120115007000,120115007000
120115008000,朝霞街道,朝霞,120115000000,5,120115008000,120115008000
120115101000,大口屯镇,大口屯,120115000000,5,120115101000,120115101000
120115103000,王卜庄镇,王卜庄,120115000000,5,120115103000,120115103000
120115104000,方家庄镇,方家庄,120115000000,5,120115104000,120115104000
120115105000,林亭口镇,林亭口,120115000000,5,120115105000,120115105000
120115106000,八门城镇,八门城,120115000000,5,120115106000,120115106000
120115107000,大钟庄镇,大钟庄,120115000000,5,120115107000,120115107000
120115108000,新安镇,新安,120115000000,5,120115108000,120115108000
120115111000,霍各庄镇,霍各庄,120115000000,5,120115111000,120115111000
120115113000,新开口镇,新开口,120115000000,5,120115113000,120115113000
120115115000,大唐庄镇,大唐庄,120115000000,5,120115115000,120115115000
120115119000,牛道口镇,牛道口,120115000000,5,120115119000,120115119000
120115120000,史各庄镇,史各庄,120115000000,5,120115120000,120115120000
120115121000,郝各庄镇,郝各庄,120115000000,5,120115121000,120115121000
120115123000,牛家牌镇,牛家牌,120115000000,5,120115123000,120115123000
120115124000,尔王庄镇,尔王庄,120115000000,5,120115124000,120115124000
120115125000,黄庄镇,黄庄,120115000000,5,120115125000,120115125000
120115126000,口东镇,口东,120115000000,5,120115126000,120115126000
120115127000,大白庄镇,大白庄,120115000000,5,120115127000,120115127000
120115456000,宝坻经济开发区,宝坻经开区,120115000000,5,120115456000,120115456000
120115457000,京津中关村科技城,京津中关村科技城,120115000000,5,120115457000,120115457000
120116001000,塘沽街道,塘沽,120116000000,5,120116001000,120116001000
120116005000,杭州道街道,杭州道,120116000000,5,120116005000,120116005000
120116006000,新河街道,新河,120116000000,5,120116006000,120116006000
120116007000,大沽街道,大沽,120116000000,5,120116007000,120116007000
120116008000,新北街道,新北,120116000000,5,120116008000,120116008000
120116009000,北塘街道,北塘,120116000000,5,120116009000,120116009000
120116011000,胡家园街道,胡家园,120116000000,5,120116011000,120116011000
120116012000,新港街道,新港,120116000000,5,120116012000,120116012000
120116013000,新村街道,新村,120116000000,5,120116013000,120116013000
120116014000,天津经济技术开发区东区泰达街道,天津经开区东区泰达街道,120116000000,5,120116014000,120116014000
120116031000,汉沽街道,汉沽,120116000000,5,120116031000,120116031000
120116032000,寨上街道,寨上,120116000000,5,120116032000,120116032000
120116033000,茶淀街道,茶淀,120116000000,5,120116033000,120116033000
120116051000,大港街道,大港,120116000000,5,120116051000,120116051000
120116053000,古林街道,古林,120116000000,5,120116053000,120116053000
120116054000,海滨街道,海滨,120116000000,5,120116054000,120116054000
120116100000,新城镇,新城,120116000000,5,120116100000,120116100000
120116135000,杨家泊镇,杨家泊,120116000000,5,120116135000,120116135000
120116156000,太平镇,太平,120116000000,5,120116156000,120116156000
120116157000,小王庄镇,小王庄,120116000000,5,120116157000,120116157000
120116158000,中塘镇,中塘,120116000000,5,120116158000,120116158000
120116400000,天津经济技术开发区(其他片区),天津经开区(其他片区),120116000000,5,120116400000,120116400000
120116401000,天津港保税区,天津港保税区,120116000000,5,120116401000,120116401000
120116402000,天津滨海新区高新技术产业开发区,滨海新区高新区,120116000000,5,120116402000,120116402000
120116403000,东疆保税港区,东疆保税港区,120116000000,5,120116403000,120116403000
